,code,domain
18390598,https://www.youtube.com/channel/,[MUSIC][SOUNDCLOUD]
18390939,https://m.youtube.com/watch_comment?,[MUSIC][SOUNDCLOUD]
18391252,https://www.youtube.com/,[MUSIC][SOUNDCLOUD]
18391255,https://www.youtube.com/,[MUSIC][SOUNDCLOUD]
18391659,https://www.youtube.com/embed/,[MUSIC][SOUNDCLOUD]
18391680,https://youtube.com,[MUSIC][SOUNDCLOUD]
18391681,https://youtube.com,[MUSIC][SOUNDCLOUD]
18392181,https://www.youtube.com/results,[MUSIC][SOUNDCLOUD]
18392214,https://www.youtube.com/feed/trending,[MUSIC][SOUNDCLOUD]
18392256,https://www.youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18392308,http://www.youtube.com,[MUSIC][SOUNDCLOUD]
18392381,https://m.youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18392539,https://www.youtube.com/,[MUSIC][SOUNDCLOUD]
18392586,https://www.youtube.com/playlist?list=,[MUSIC][SOUNDCLOUD]
18419701,http://www.youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18438596,https://www.googleapis.com/oauth2/v2/userinfo,[MUSIC][SOUNDCLOUD]
18438597,https://www.googleapis.com/auth/userinfo.email,[MUSIC][SOUNDCLOUD]
18447076,https://m.facebook.com/dialog/,[MUSIC][SOUNDCLOUD]
18447078,https://graph.facebook.com/,[MUSIC][SOUNDCLOUD]
18447080,https://api.facebook.com/restserver.php,[MUSIC][SOUNDCLOUD]
18453842,https://facebook.com,[MUSIC][SOUNDCLOUD]
18453843,https://.facebook.com,[MUSIC][SOUNDCLOUD]
18459252,https://graph.beta.facebook.com,[MUSIC][SOUNDCLOUD]
18460816,http://www.facebook.com/,[MUSIC][SOUNDCLOUD]
18460864,http://www.facebook.com/,[MUSIC][SOUNDCLOUD]
18462332,http://graph.facebook.com/ryanseacrest/picture?type=large,[MUSIC][SOUNDCLOUD]
18466624,https://graph.facebook.com/,[MUSIC][SOUNDCLOUD]
18466634,https://www.googleapis.com/youtube/v3/commentThreads?part=snippet&maxResults=<NUM_PARAM>&videoId=,[MUSIC][SOUNDCLOUD]
18468994,https://api.soundcloud.com/,[MUSIC][SOUNDCLOUD]
18479800,https://graph.facebook.com/v7.0/,[MUSIC][SOUNDCLOUD]
18479894,https://www.facebook.com/,[MUSIC][SOUNDCLOUD]
18480351,https://graph.facebook.com/v3.1/,[MUSIC][SOUNDCLOUD]
18480715,https://www.googleapis.com/youtube/v3,[MUSIC][SOUNDCLOUD]
18480823,http://youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18480892,http://www.youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18481997,http://www.youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18491409,https://www.youtube.com/watch?v=_r6CgaFNAGg,[MUSIC][SOUNDCLOUD]
18491410,https://www.youtube.com/channel/UCi2bIyFtz-JdI-ou8kaqsqg,[MUSIC][SOUNDCLOUD]
18491411,https://www.youtube.com/playlist?list=PLRqwX-V7Uu6ZiZxtDDRCi6uhfTH4FilpH,[MUSIC][SOUNDCLOUD]
18491412,https://www.google.it/url?sa=t&rct=j&q=&esrc=s&cd=&cad=rja&uact=<NUM_PARAM>&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DHu80uDzh8RY&source=video,[MUSIC][SOUNDCLOUD]
18494394,https://api.soundcloud.com/users/26057743,[MUSIC][SOUNDCLOUD]
18494395,https://api.soundcloud.com/users/16069159,[MUSIC][SOUNDCLOUD]
18495987,https://www.youtube.com/watch?v=D00Au7k3i6o,[MUSIC][SOUNDCLOUD]
18496059,https://www.youtube.com/watch?v=VM_6n762j6M,[MUSIC][SOUNDCLOUD]
18496093,https://www.youtube.com/watch?v=tR11b7uh17Y,[MUSIC][SOUNDCLOUD]
18496128,https://www.youtube.com/watch?v=bjFtFMilb34,[MUSIC][SOUNDCLOUD]
18496159,https://www.youtube.com/watch?v=QqsLTNkzvaY,[MUSIC][SOUNDCLOUD]
18496180,https://www.youtube.com/watch?v=QqsLTNkzvaY,[MUSIC][SOUNDCLOUD]
18496201,https://www.youtube.com/watch?v=xaQJbozY_Is,[MUSIC][SOUNDCLOUD]
18496242,https://www.youtube.com/user/Gronkh,[MUSIC][SOUNDCLOUD]
18496243,https://www.youtube.com/user/Netzkino/videos,[MUSIC][SOUNDCLOUD]
18496244,https://www.youtube.com/c/creatoracademy,[MUSIC][SOUNDCLOUD]
18496245,https://youtube.com/DIMENSI0N,[MUSIC][SOUNDCLOUD]
18496246,https://www.youtube.com/channel/UClq42foiSgl7sSpLupnugGA,[MUSIC][SOUNDCLOUD]
18496256,https://www.youtube.com/watchismo,[MUSIC][SOUNDCLOUD]
18496258,http://www.youtube.com/watch_popup?v=uEJuoEs1UxY,[MUSIC][SOUNDCLOUD]
18496259,http://www.youtube.com/attribution_link?a=JdfC0C9V6ZI&u=%2Fwatch%3Fv%3DEhxJLojIE_o%26feature%3Dshare,[MUSIC][SOUNDCLOUD]
18496260,https://www.youtube.com/playlist?list=PLW5y1tjAOzI3orQNF1yGGVL5x-pR2K1d,[MUSIC][SOUNDCLOUD]
18496261,https://www.youtube.com/embed/jZViOEv90dI,[MUSIC][SOUNDCLOUD]
18496262,https://www.youtube.com/feed/subscriptions?list=PLz8YL4HVC87WJQDzVoY943URKQCsHS9XV,[MUSIC][SOUNDCLOUD]
18496264,https://m.youtube.com/select_site,[MUSIC][SOUNDCLOUD]
18496268,https://www.youtube.com/user/Gronkh,[MUSIC][SOUNDCLOUD]
18496269,https://www.youtube.com/user/Netzkino/videos,[MUSIC][SOUNDCLOUD]
18496270,https://www.youtube.com/channel/UClq42foiSgl7sSpLupnugGA,[MUSIC][SOUNDCLOUD]
18496280,https://www.youtube.com/c/creatoracademy,[MUSIC][SOUNDCLOUD]
18496281,https://www.youtube.com/c/YouTubeCreators,[MUSIC][SOUNDCLOUD]
18496336,https://www.youtube.com/channel/UCEOXxzW2vU0P-0THehuIIeg,[MUSIC][SOUNDCLOUD]
18496347,https://www.youtube.com/channel/UCEOXxzW2vU0P-0THehuIIeg,[MUSIC][SOUNDCLOUD]
18496453,https://www.youtube.com/channel/UCAUc4iz6edWerIjlnL8OSSw,[MUSIC][SOUNDCLOUD]
18496459,https://www.youtube.com/channel/DOESNT-EXIST,[MUSIC][SOUNDCLOUD]
18496465,https://www.youtube.com/channel/UCTGjY2I-ZUGnwVoWAGRd7XQ,[MUSIC][SOUNDCLOUD]
18496473,https://www.youtube.com/channel/UC0AuOxCr9TZ0TtEgL1zpIgA,[MUSIC][SOUNDCLOUD]
18496481,https://www.youtube.com/channel/UCPWXIOPK-9myzek6jHR5yrg,[MUSIC][SOUNDCLOUD]
18496489,https://youtube.com/channel/UCB1o7_gbFp2PLsamWxFenBg,[MUSIC][SOUNDCLOUD]
18496497,https://www.youtube.com/channel/UCoaO4U_p7G7AwalqSbGCZOA,[MUSIC][SOUNDCLOUD]
18496505,https://www.youtube.com/channel/UCI4i4RgFT5ilfMpna4Z_Y8w,[MUSIC][SOUNDCLOUD]
18496531,http://www.youtube.com/user/Gronkh,[MUSIC][SOUNDCLOUD]
18496548,https://www.youtube.com/channel/UCYJ61XIK64sp6ZFFS8sctxw,[MUSIC][SOUNDCLOUD]
18496552,http://www.youtube.com/user/Gronkh,[MUSIC][SOUNDCLOUD]
18496580,https://www.youtube.com/feeds/videos.xml?channel_id=UCYJ61XIK64sp6ZFFS8sctxw,[MUSIC][SOUNDCLOUD]
18496598,https://www.youtube.com/user/Vsauce,[MUSIC][SOUNDCLOUD]
18496615,https://www.youtube.com/channel/UC6nSFpj9HTCZ5t-N3Rm3-HA,[MUSIC][SOUNDCLOUD]
18496619,https://www.youtube.com/user/Vsauce,[MUSIC][SOUNDCLOUD]
18496647,https://www.youtube.com/feeds/videos.xml?channel_id=UC6nSFpj9HTCZ5t-N3Rm3-HA,[MUSIC][SOUNDCLOUD]
18496665,https://www.youtube.com/channel/UCsXVk37bltHxD1rDPwtNM8Q,[MUSIC][SOUNDCLOUD]
18496682,https://www.youtube.com/channel/UCsXVk37bltHxD1rDPwtNM8Q,[MUSIC][SOUNDCLOUD]
18496686,https://www.youtube.com/channel/UCsXVk37bltHxD1rDPwtNM8Q,[MUSIC][SOUNDCLOUD]
18496715,https://www.youtube.com/feeds/videos.xml?channel_id=UCsXVk37bltHxD1rDPwtNM8Q,[MUSIC][SOUNDCLOUD]
18496732,https://www.youtube.com/channel/UCsXVk37bltHxD1rDPwtNM8Q,[MUSIC][SOUNDCLOUD]
18496748,https://www.youtube.com/user/CaptainDisillusion/videos,[MUSIC][SOUNDCLOUD]
18496765,https://www.youtube.com/channel/UCEOXxzW2vU0P-0THehuIIeg,[MUSIC][SOUNDCLOUD]
18496769,https://www.youtube.com/user/CaptainDisillusion/videos,[MUSIC][SOUNDCLOUD]
18496797,https://www.youtube.com/feeds/videos.xml?channel_id=UCEOXxzW2vU0P-0THehuIIeg,[MUSIC][SOUNDCLOUD]
18496815,https://www.youtube.com/channel/UCUaQMQS9lY5lit3vurpXQ6w,[MUSIC][SOUNDCLOUD]
18496832,https://www.youtube.com/channel/UCUaQMQS9lY5lit3vurpXQ6w,[MUSIC][SOUNDCLOUD]
18496836,https://www.youtube.com/channel/UCUaQMQS9lY5lit3vurpXQ6w,[MUSIC][SOUNDCLOUD]
18496869,https://www.youtube.com/feeds/videos.xml?channel_id=UCUaQMQS9lY5lit3vurpXQ6w,[MUSIC][SOUNDCLOUD]
18496942,https://www.youtube.com/watch?v=DJ8GQUNUXGM,[MUSIC][SOUNDCLOUD]
18497194,https://www.youtube.com/user/NBCNews,[MUSIC][SOUNDCLOUD]
18497195,https://www.youtube.com/channel/UCcmpeVbSSQlZRvHfdC-CRwg/videos,[MUSIC][SOUNDCLOUD]
18497196,https://www.youtube.com/channel/UC65afEgL62PGFWXY7n6CUbA,[MUSIC][SOUNDCLOUD]
18497197,https://www.youtube.com/channel/UCEOXxzW2vU0P-0THehuIIeg,[MUSIC][SOUNDCLOUD]
18497349,https://www.youtube.com/watch?v=jZViOEv90d,[MUSIC][SOUNDCLOUD]
18497350,https://www.youtube.com/watchjZViOEv90d,[MUSIC][SOUNDCLOUD]
18497351,https://www.youtube.com/,[MUSIC][SOUNDCLOUD]
18497352,https://www.youtube.com/channel/UCBR8-60-B28hp2BmDPdntcQ,[MUSIC][SOUNDCLOUD]
18497368,https://www.youtube.com/watch?v=jZViOEv90dI,[MUSIC][SOUNDCLOUD]
18497369,https://www.youtube.com/watch?v=W-fFHeTX70Q,[MUSIC][SOUNDCLOUD]
18497375,http://www.youtube.com/watch_popup?v=uEJuoEs1UxY,[MUSIC][SOUNDCLOUD]
18497377,https://www.youtube.com/embed/jZViOEv90dI,[MUSIC][SOUNDCLOUD]
18497378,https://www.youtube-nocookie.com/embed/jZViOEv90dI,[MUSIC][SOUNDCLOUD]
18497379,http://www.youtube.com/watch?v=jZViOEv90dI,[MUSIC][SOUNDCLOUD]
18497380,http://youtube.com/watch?v=jZViOEv90dI,[MUSIC][SOUNDCLOUD]
18497383,https://m.youtube.com/watch?v=oy6NvWeVruY,[MUSIC][SOUNDCLOUD]
18497384,http://www.youtube.com/embed/jZViOEv90dI,[MUSIC][SOUNDCLOUD]
18497386,http://www.youtube-nocookie.com/embed/jZViOEv90dI,[MUSIC][SOUNDCLOUD]
18497387,http://www.youtube.com/attribution_link?a=JdfC0C9V6ZI&u=%2Fwatch%3Fv%3DEhxJLojIE_o%26feature%3Dshare,[MUSIC][SOUNDCLOUD]
18497391,https://music.youtube.com/watch?v=O0EDx9WAelc,[MUSIC][SOUNDCLOUD]
18497392,https://m.youtube.com/watch?v=-cdveCh1kQk),[MUSIC][SOUNDCLOUD]
18497393,https://www.youtube.com/watch?v=-cdveCh1kQk-,[MUSIC][SOUNDCLOUD]
18497399,https://www.youtube.com/shorts/IOS2fqxwYbAhi,[MUSIC][SOUNDCLOUD]
18497400,http://www.youtube.com/shorts/IOS2fqxwYbA,[MUSIC][SOUNDCLOUD]
18497401,http://www.youtube.com/v/IOS2fqxwYbA,[MUSIC][SOUNDCLOUD]
18497402,http://www.youtube.com/w/IOS2fqxwYbA,[MUSIC][SOUNDCLOUD]
18497403,http://www.youtube.com/watch/IOS2fqxwYbA,[MUSIC][SOUNDCLOUD]
18497407,https://www.youtube.com/watch?v=jZViOEv90dI,[MUSIC][SOUNDCLOUD]
18497412,https://www.youtube.com/embed/jZViOEv90dI,[MUSIC][SOUNDCLOUD]
18497413,https://www.youtube-nocookie.com/embed/jZViOEv90dI,[MUSIC][SOUNDCLOUD]
18497414,http://www.youtube.com/watch?v=jZViOEv90dI,[MUSIC][SOUNDCLOUD]
18497416,http://www.youtube.com/embed/jZViOEv90dI,[MUSIC][SOUNDCLOUD]
18497417,http://www.youtube-nocookie.com/embed/jZViOEv90dI,[MUSIC][SOUNDCLOUD]
18497418,http://www.youtube.com/attribution_link?a=JdfC0C9V6ZI&u=%2Fwatch%3Fv%3DEhxJLojIE_o%26feature%3Dshare,[MUSIC][SOUNDCLOUD]
18497422,https://music.youtube.com/watch?v=O0EDx9WAelc,[MUSIC][SOUNDCLOUD]
18497423,https://www.youtube.com/shorts/IOS2fqxwYbA,[MUSIC][SOUNDCLOUD]
18497424,https://www.youtube.com/v/IOS2fqxwYbA,[MUSIC][SOUNDCLOUD]
18497425,https://www.youtube.com/w/IOS2fqxwYbA,[MUSIC][SOUNDCLOUD]
18497426,https://www.youtube.com/watch/IOS2fqxwYbA,[MUSIC][SOUNDCLOUD]
18497550,https://www.youtube.com/watch?v=VM_6n762j6M,[MUSIC][SOUNDCLOUD]
18497551,https://m.youtube.com/watch?v=VM_6n762j6M,[MUSIC][SOUNDCLOUD]
18497552,https://youtube.com/watch?v=VM_6n762j6M,[MUSIC][SOUNDCLOUD]
18497553,https://WWW.youtube.com/watch?v=VM_6n762j6M,[MUSIC][SOUNDCLOUD]
18497607,https://www.youtube.com/feed/trending,[MUSIC][SOUNDCLOUD]
18497616,https://www.youtube.com/feed/trending,[MUSIC][SOUNDCLOUD]
18497617,https://www.youtube.com/feed/trending?adsf=fjaj#fhe,[MUSIC][SOUNDCLOUD]
18497618,http://www.youtube.com/feed/trending,[MUSIC][SOUNDCLOUD]
18497622,https://youtube.com/feed/trending,[MUSIC][SOUNDCLOUD]
18497629,https://www.youtube.com/bullshit/feed/trending,[MUSIC][SOUNDCLOUD]
18497630,https://www.youtube.com/feed/trending/bullshit,[MUSIC][SOUNDCLOUD]
18497631,https://www.youtube.com/feed/bullshit/trending,[MUSIC][SOUNDCLOUD]
18497636,https://www.youtube.com/feed/trending.html,[MUSIC][SOUNDCLOUD]
18497679,https://www.youtube.com/playlist?list=PL11111111111111111111111111111111,[MUSIC][SOUNDCLOUD]
18497685,https://www.youtube.com/playlist?list=INVALID_ID,[MUSIC][SOUNDCLOUD]
18497696,http://www.youtube.com/watch?v=lp-EO5I60KA&list=PLMC9KNkIncKtPzgY-5rmhvj7fax8fdxoj,[MUSIC][SOUNDCLOUD]
18497713,https://www.youtube.com/playlist?list=PLMC9KNkIncKtPzgY-5rmhvj7fax8fdxoj,[MUSIC][SOUNDCLOUD]
18497717,http://www.youtube.com/watch?v=lp-EO5I60KA&list=PLMC9KNkIncKtPzgY-5rmhvj7fax8fdxoj,[MUSIC][SOUNDCLOUD]
18497742,https://www.youtube.com/channel/UCs72iRpTEuwV3y6pdWYLgiw,[MUSIC][SOUNDCLOUD]
18497774,https://www.youtube.com/watch?v=<NUM_PARAM>bUC-UaAxE&list=PLWwAypAcFRgKAIIFqBr9oy-ZYZnixa_Fj,[MUSIC][SOUNDCLOUD]
18497797,https://www.youtube.com/playlist?list=PLWwAypAcFRgKAIIFqBr9oy-ZYZnixa_Fj,[MUSIC][SOUNDCLOUD]
18497801,https://www.youtube.com/watch?v=<NUM_PARAM>bUC-UaAxE&list=PLWwAypAcFRgKAIIFqBr9oy-ZYZnixa_Fj,[MUSIC][SOUNDCLOUD]
18497830,https://www.youtube.com/channel/UCHSPWoY1J5fbDVbcnyeqwdw,[MUSIC][SOUNDCLOUD]
18497861,https://www.youtube.com/playlist?list=PL8dPuuaLjXtOAKed_MxxWBNaPno5h3Zs8,[MUSIC][SOUNDCLOUD]
18497878,https://www.youtube.com/playlist?list=PL8dPuuaLjXtOAKed_MxxWBNaPno5h3Zs8,[MUSIC][SOUNDCLOUD]
18497882,https://www.youtube.com/playlist?list=PL8dPuuaLjXtOAKed_MxxWBNaPno5h3Zs8,[MUSIC][SOUNDCLOUD]
18497908,https://www.youtube.com/channel/UCX6b17PVsYBQ0ip5gyeme-Q,[MUSIC][SOUNDCLOUD]
18498000,https://www.youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18498077,https://www.youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18498148,https://www.youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18498223,https://www.youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18498246,https://www.youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18498301,https://www.youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18498415,https://www.youtube.com/user/Kurzgesagt,[MUSIC][SOUNDCLOUD]
18498432,https://www.youtube.com/channel/UCsXVk37bltHxD1rDPwtNM8Q,[MUSIC][SOUNDCLOUD]
18498436,https://www.youtube.com/user/Kurzgesagt,[MUSIC][SOUNDCLOUD]
18498455,https://www.youtube.com/channel/UCTGjY2I-ZUGnwVoWAGRd7XQ,[MUSIC][SOUNDCLOUD]
18498497,https://www.youtube.com/feed/trending,[MUSIC][SOUNDCLOUD]
18498501,https://www.youtube.com/feed/trending,[MUSIC][SOUNDCLOUD]
18498534,https://www.youtube.com/playlist?list=PLW5y1tjAOzI3orQNF1yGGVL5x-pR2K1dC,[MUSIC][SOUNDCLOUD]
18498535,https://www.youtube.com/playlist?list=PLz8YL4HVC87WJQDzVoY943URKQCsHS9XV,[MUSIC][SOUNDCLOUD]
18498539,https://www.youtube.com/watch?v=<NUM_PARAM>FM3PRZH-k&index=<NUM_PARAM>&list=PLW5y1tjAOzI3orQNF1yGGVL5x-pR2K1dC,[MUSIC][SOUNDCLOUD]
18498540,http://www.youtube.com/watch?v=<NUM_PARAM>FM3PRZH-k&index=<NUM_PARAM>&list=PLW5y1tjAOzI3orQNF1yGGVL5x-pR2K1dC,[MUSIC][SOUNDCLOUD]
18498541,https://m.youtube.com/playlist?list=PLW5y1tjAOzI3orQNF1yGGVL5x-pR2K1dC,[MUSIC][SOUNDCLOUD]
18498542,https://youtube.com/playlist?list=PLW5y1tjAOzI3orQNF1yGGVL5x-pR2K1dC,[MUSIC][SOUNDCLOUD]
18498545,https://music.youtube.com/playlist?list=OLAK5uy_lEBUW9iTwqf0IlYPxZ8LrzpgqjAHZgZpM,[MUSIC][SOUNDCLOUD]
18498549,https://www.youtube.com/playlist?list=PLW5y1tjAOzI3orQNF1yGGVL5x-pR2K1dC,[MUSIC][SOUNDCLOUD]
18498550,https://www.youtube.com/playlist?list=PLz8YL4HVC87WJQDzVoY943URKQCsHS9XV,[MUSIC][SOUNDCLOUD]
18498551,https://WWW.youtube.com/playlist?list=PLW5y1tjAOzI3orQNF1yGGVL5x-pR2K1dCI,[MUSIC][SOUNDCLOUD]
18498553,https://www.youtube.com/watch?v=<NUM_PARAM>FM3PRZH-k&index=<NUM_PARAM>&list=PLW5y1tjAOzI3orQNF1yGGVL5x-pR2K1dC,[MUSIC][SOUNDCLOUD]
18498554,http://www.youtube.com/watch?v=<NUM_PARAM>FM3PRZH-k&index=<NUM_PARAM>&list=PLW5y1tjAOzI3orQNF1yGGVL5x-pR2K1dC,[MUSIC][SOUNDCLOUD]
18498555,https://m.youtube.com/playlist?list=PLW5y1tjAOzI3orQNF1yGGVL5x-pR2K1dC,[MUSIC][SOUNDCLOUD]
18498556,https://youtube.com/playlist?list=PLW5y1tjAOzI3orQNF1yGGVL5x-pR2K1dC,[MUSIC][SOUNDCLOUD]
18498559,https://music.youtube.com/playlist?list=OLAK5uy_lEBUW9iTwqf0IlYPxZ8LrzpgqjAHZgZpM,[MUSIC][SOUNDCLOUD]
18498560,https://www.youtube.com/playlist?list=RDCLAK5uy_ly6s4irLuZAcjEDwJmqcA_UtSipMyGgbQ,[MUSIC][SOUNDCLOUD]
18498561,https://www.youtube.com/watch?v=<NUM_PARAM>ZVEUGLgy4&list=RDdoEcQv1wlsI&index=<NUM_PARAM> ,[MUSIC][SOUNDCLOUD]
18498565,https://www.youtube.com/feed/trending?list=PLz8YL4HVC87WJQDzVoY943URKQCsHS9XV,[MUSIC][SOUNDCLOUD]
18498566,https://www.youtube.com/feed/subscriptions?list=PLz8YL4HVC87WJQDzVoY943URKQCsHS9XV,[MUSIC][SOUNDCLOUD]
18498620,https://www.youtube.com/watch?list=RD,[MUSIC][SOUNDCLOUD]
18498891,https://www.youtube.com/results?search_query=asdf&sp=EgIQAQ%253D%253D,[MUSIC][SOUNDCLOUD]
18498893,https://www.youtube.com/results?search_query=asdf&sp=EgIQAg%253D%253D,[MUSIC][SOUNDCLOUD]
18498895,https://www.youtube.com/results?search_query=asdf&sp=EgIQAw%253D%253D,[MUSIC][SOUNDCLOUD]
18498897,https://www.youtube.com/results?search_query=asdf,[MUSIC][SOUNDCLOUD]
18498899,https://music.youtube.com/search?q=asdf,[MUSIC][SOUNDCLOUD]
18499274,https://www.youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18499339,https://www.youtube.com/channel/UC-lHJZR3Gqxm24_Vd_AJ5Yw,[MUSIC][SOUNDCLOUD]
18499342,https://www.youtube.com/channel/UC7l23W7gFi4Uho6WSzckZRA,[MUSIC][SOUNDCLOUD]
18499376,https://www.youtube.com/channel/UCsTcErHg8oDvUnTzoqsYeNw,[MUSIC][SOUNDCLOUD]
18499379,https://www.youtube.com/watch?v=X7FLCHVXpsA&list=PL7u4lWXQ3wfI_7PgX0C-VTiwLeu0S4v34,[MUSIC][SOUNDCLOUD]
18499423,https://www.youtube.com/channel/UCQT2yul0lr6Ie9qNQNmw-sg,[MUSIC][SOUNDCLOUD]
18499452,https://www.youtube.com/channel/UC5NOEUbkLheQcaaRldYW5GA,[MUSIC][SOUNDCLOUD]
18499504,https://www.youtube.com/channel/UCyHDQ5C6z1NDmJ4g6SerW8g,[MUSIC][SOUNDCLOUD]
18499563,https://www.youtube.com/channel/UCwRH985XgMYXQ6NxXDo8npw,[MUSIC][SOUNDCLOUD]
18499600,https://www.youtube.com/watch?v=tjz2u2DiveM,[MUSIC][SOUNDCLOUD]
18499672,https://www.youtube.com/channel/UC_aEa8K-EOJ3D6gOs7HcyNg,[MUSIC][SOUNDCLOUD]
18499769,https://www.youtube.com/channel/UCjNxszyFPasDdRoD9J6X-sw,[MUSIC][SOUNDCLOUD]
18499819,https://www.youtube.com/channel/UCcQHIVL83g5BEQe2IJFb-6w,[MUSIC][SOUNDCLOUD]
18499882,https://www.youtube.com/channel/UCSJ4gkVC6NrvII8umztf0Ow,[MUSIC][SOUNDCLOUD]
18499944,https://www.youtube.com/channel/UCPysfiuOv4VKBeXFFPhKXyw,[MUSIC][SOUNDCLOUD]
18499947,https://www.youtube.com/user/Roccowschiptune,[MUSIC][SOUNDCLOUD]
18500117,https://www.youtube.com/watch?v=Hu80uDzh8RY,[MUSIC][SOUNDCLOUD]
18500121,https://music.youtube.com/watch?v=O0EDx9WAelc,[MUSIC][SOUNDCLOUD]
18500125,https://www.youtube.com/watch?v=Hu80uDzh8RY,[MUSIC][SOUNDCLOUD]
18500126,https://www.google.it/url?sa=t&rct=j&q=&esrc=s&cd=&cad=rja&uact=<NUM_PARAM>&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DHu80uDzh8RY&source=video,[MUSIC][SOUNDCLOUD]
18500127,https://www.youtube.com/watch?v=<NUM_PARAM>cFWG45kA,[MUSIC][SOUNDCLOUD]
18500128,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=video&cd=&cad=rja&uact=<NUM_PARAM>&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3D0b6cFWG45kA,[MUSIC][SOUNDCLOUD]
18500131,https://www.youtube.com/watch?v=Hu80uDzh8RY&param=xyz,[MUSIC][SOUNDCLOUD]
18500132,https://www.youtube.com/watch?v=Hu80uDzh8RY&param=xyz,[MUSIC][SOUNDCLOUD]
18500133,https://www.youtube.com/watch?v=Hu80uDzh8RY&url=hello,[MUSIC][SOUNDCLOUD]
18500134,https://www.youtube.com/watch?v=Hu80uDzh8RY&url=hello,[MUSIC][SOUNDCLOUD]
18509134,https://youtube.com,[MUSIC][SOUNDCLOUD]
18509416,https://www.youtube.com/iframe_api,[MUSIC][SOUNDCLOUD]
18509429,https://www.youtube.com/embed/,[MUSIC][SOUNDCLOUD]
18509524,https://www.youtube.com/youtubei/v1/,[MUSIC][SOUNDCLOUD]
18509566,https://www.youtube.com/feeds/videos.xml?user=,[MUSIC][SOUNDCLOUD]
18509817,https://www.youtube.com/sw.js,[MUSIC][SOUNDCLOUD]
18509819,https://www.youtube.com,[MUSIC][SOUNDCLOUD]
18509820,https://www.youtube.com,[MUSIC][SOUNDCLOUD]
18509960,https://music.youtube.com,[MUSIC][SOUNDCLOUD]
18509979,https://music.youtube.com/sw.js,[MUSIC][SOUNDCLOUD]
18509981,https://music.youtube.com,[MUSIC][SOUNDCLOUD]
18509982,https://music.youtube.com,[MUSIC][SOUNDCLOUD]
18510004,https://www.youtube.com/redirect?,[MUSIC][SOUNDCLOUD]
18510023,https://www.youtube.com,[MUSIC][SOUNDCLOUD]
18510030,https://www.youtube.com/channel/,[MUSIC][SOUNDCLOUD]
18510033,https://www.youtube.com,[MUSIC][SOUNDCLOUD]
18510039,https://www.youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18510051,https://www.youtube.com/playlist?list=,[MUSIC][SOUNDCLOUD]
18510206,https://www.youtube.com,[MUSIC][SOUNDCLOUD]
18510272,https://www.youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18510293,https://www.youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18510324,https://www.youtube.com,[MUSIC][SOUNDCLOUD]
18510325,https://www.youtube.com,[MUSIC][SOUNDCLOUD]
18510828,https://www.youtube.com/channel/,[MUSIC][SOUNDCLOUD]
18510834,https://takeout.google.com/takeout/custom/youtube,[MUSIC][SOUNDCLOUD]
18511376,https://www.youtube.com/,[MUSIC][SOUNDCLOUD]
18511863,https://www.youtube.com/channel/,[MUSIC][SOUNDCLOUD]
18513638,https://music.youtube.com/youtubei/v1/search?alt=json&key=,[MUSIC][SOUNDCLOUD]
18513690,https://music.youtube.com,[MUSIC][SOUNDCLOUD]
18513804,https://music.youtube.com,[MUSIC][SOUNDCLOUD]
18513847,https://music.youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18514061,https://music.youtube.com/playlist?list=,[MUSIC][SOUNDCLOUD]
18514108,https://music.youtube.com/youtubei/v1/search?ctoken=,[MUSIC][SOUNDCLOUD]
18515372,https://www.youtube.com/results?search_query=,[MUSIC][SOUNDCLOUD]
18515373,https://music.youtube.com/search?q=,[MUSIC][SOUNDCLOUD]
18515459,https://www.youtube.com/feed/trending,[MUSIC][SOUNDCLOUD]
18515527,https://www.youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18515588,http://www.youtube.com,[MUSIC][SOUNDCLOUD]
18515694,https://www.youtube.com/watch?v=,[MUSIC][SOUNDCLOUD]
18515740,https://www.youtube.com/,[MUSIC][SOUNDCLOUD]
18515808,https://www.youtube.com/playlist?list=,[MUSIC][SOUNDCLOUD]
